config,model,id,source,correct,steps,tool_calls,tools,cost,seconds,answer,gold
поиск все источники + page_find,gpt-4o-mini,fresh-136,fresh,False,8,7,"page_find,web_search",0.0017689499999999914,22.9,информация отсутствует.,Saint Petersburg State University
поиск все источники + page_find,gpt-4o-mini,fresh-137,fresh,True,5,4,web_search,0.0007057500000000605,132.3,"August 7, 2025","August 7, 2025"
поиск все источники + page_find,gpt-4o-mini,fresh-138,fresh,False,2,1,web_search,0.0002833499999999045,4.3,Charles H. Bennett and Gilles Brassard,"Charles H. Bennett, Gilles Brassard"
поиск все источники + page_find,gpt-4o-mini,fresh-139,fresh,False,8,7,web_search,0.0011806500000000053,24.2,нет информации.,DeepSeek-Prover-V2-671B
поиск все источники + page_find,gpt-4o-mini,fresh-140,fresh,False,4,3,"page_find,web_search",0.0008242500000000819,14.7,"""Demon Slayer: Kimetsu no Yaiba – The Movie: Mugen Train""","Crouching Tiger, Hidden Dragon"
поиск все источники + page_find,gpt-4o-mini,fresh-141,fresh,True,4,3,"espn_search,page_find,web_search",0.0006704999999999073,18.6,70 million,$70 million
поиск все источники + page_find,gpt-4o-mini,fresh-142,fresh,False,3,2,"page_find,web_search",0.00040170000000006034,22.3,Jujutsu Kaisen,My Hero Academia
поиск все источники + page_find,gpt-4o-mini,fresh-143,fresh,False,5,4,"espn_search,gen_search,ru_wiki_search,web_search",0.0008470499999999603,14.8,No data available.,$18 million
поиск все источники + page_find,gpt-4o-mini,fresh-144,fresh,True,2,1,web_search,0.0002813999999999872,8.0,72,72
поиск все источники + page_find,gpt-4o-mini,fresh-145,fresh,False,5,4,"gen_search,page_find,ru_wiki_search,web_search",0.0007359000000000115,13.3,Unknown,"August 20, 2025"
поиск все источники + page_find,gpt-4o-mini,fresh-146,fresh,True,3,2,"espn_search,web_search",0.00041400000000002546,27.7,"March 10, 2026","March 10, 2026"
поиск все источники + page_find,gpt-4o-mini,fresh-147,fresh,True,2,1,web_search,0.0002758499999999664,6.8,Studio Ghibli,Studio Ghibli
поиск все источники + page_find,gpt-4o-mini,fresh-148,fresh,True,2,1,web_search,0.00025740000000007424,12.0,Milano Ice Skating Arena,Milano Ice Skating Arena
поиск все источники + page_find,gpt-4o-mini,fresh-149,fresh,False,8,7,"espn_search,page_find,ru_wiki_search",0.001762199999999936,149.8,3,two
поиск все источники + page_find,gpt-4o-mini,fresh-150,fresh,True,5,4,"page_find,ru_wiki_search,web_search",0.0008195999999999204,14.3,"Nagoya, Japan",Nagoya
поиск все источники + page_find,gpt-4o-mini,fresh-151,fresh,True,2,1,espn_search,0.0003036000000000705,5.8,238.28,238.28
поиск все источники + page_find,gpt-4o-mini,fresh-152,fresh,False,8,7,"espn_search,page_find,ru_wiki_search,web_search",0.0014170499999999198,140.6,Second-place finisher not identified.,Mone Chiba
поиск все источники + page_find,gpt-4o-mini,fresh-153,fresh,False,5,4,"espn_search,page_find,ru_wiki_search,web_search",0.0008760000000000989,142.3,два чистых четверных риттбергера.,тулуп
поиск все источники + page_find,gpt-4o-mini,fresh-154,fresh,False,8,7,"espn_search,page_find,web_search",0.0019633499999999193,28.0,Информация отсутствует.,146.70
поиск все источники + page_find,claude-haiku-4.5,fresh-0,fresh,True,3,2,"page_find,web_search",0.017060999999999993,11.1,"March 15, 2026",15 March
поиск все источники + page_find,claude-haiku-4.5,fresh-1,fresh,True,2,1,web_search,0.010480000000000045,128.4,22 March 2026,22 March
поиск все источники + page_find,claude-haiku-4.5,fresh-2,fresh,False,8,7,"page_find,web_search",0.05896199999999996,39.6,"<Информация о том, кто вступил в переговоры с администрацией",Miguel Díaz-Canel
поиск все источники + page_find,claude-haiku-4.5,fresh-3,fresh,True,3,2,"page_find,web_search",0.015791,11.6,"On 12 March 2026, Ukraine and Romania signed a strategic par",a strategic partnership agreement
поиск все источники + page_find,claude-haiku-4.5,fresh-4,fresh,False,8,7,web_search,0.056838000000000055,45.2,"<ответ>Не удалось найти информацию о конкретной мере, вступи",A total fire ban
поиск все источники + page_find,claude-haiku-4.5,fresh-5,fresh,True,2,1,web_search,0.009993999999999947,4.6,2,two people
поиск все источники + page_find,claude-haiku-4.5,fresh-6,fresh,False,2,1,web_search,0.010419000000000067,4.6,519 people were reported missing in the Tibet Autonomous Reg,"4,500"
поиск все источники + page_find,claude-haiku-4.5,fresh-7,fresh,True,4,3,"page_find,web_search",0.02315199999999995,15.6,Deniz Göktaş,Deniz Göktaş
поиск все источники + page_find,claude-haiku-4.5,fresh-8,fresh,True,4,3,"page_find,ru_wiki_search,web_search",0.02434599999999998,137.0,"Pavel Durov, the founder of Telegram, was charged by the FSB",Pavel Durov
поиск все источники + page_find,claude-haiku-4.5,fresh-9,fresh,True,3,2,"page_find,web_search",0.015940000000000065,10.0,New Delhi,New Delhi
поиск все источники + page_find,claude-haiku-4.5,fresh-10,fresh,False,8,7,"page_find,web_search",0.047049999999999925,32.8,<Информация недоступна>,Twelve
поиск все источники + page_find,claude-haiku-4.5,fresh-11,fresh,True,3,2,"page_find,web_search",0.01599000000000006,7.6,Helter Skelter: Arthur Jafa and Richard Prince,Helter Skelter
поиск все источники + page_find,claude-haiku-4.5,fresh-12,fresh,False,6,5,"page_find,web_search",0.037053,38.6,I cannot find the specific number of children receiving SEND,"700,000"
поиск все источники + page_find,claude-haiku-4.5,fresh-13,fresh,False,8,7,"page_find,web_search",0.06108000000000002,32.5,The Wikipedia article on the 2026 European heatwaves does no,41.5 °C
поиск все источники + page_find,claude-haiku-4.5,fresh-14,fresh,True,6,5,"page_find,web_search",0.03520699999999999,26.5,Ciudad Rodrigo,Ciudad Rodrigo
поиск все источники + page_find,claude-haiku-4.5,fresh-15,fresh,True,6,5,"page_find,web_search",0.03558199999999989,154.1,Oleksandr Syrskyi,Oleksandr Syrskyi
поиск все источники + page_find,claude-haiku-4.5,fresh-16,fresh,True,4,3,"page_find,web_search",0.022681000000000173,13.8,Montreal Victoire,Montreal Victoire
поиск все источники + page_find,claude-haiku-4.5,fresh-17,fresh,False,8,7,"page_find,web_search",0.051688999999999874,42.3,"<Я не могу найти надежную информацию о том, что ISRO запусти",EOS-05
поиск все источники + page_find,claude-haiku-4.5,fresh-18,fresh,False,8,7,"page_find,web_search",0.05883600000000011,54.3,<Unable to determine - specific Munich court case date not f,13 July
поиск все источники + page_find,claude-haiku-4.5,fresh-19,fresh,True,4,3,"page_find,web_search",0.02249699999999999,16.6,Disney Kids & Family,Disney Kids & Family
поиск все источники + page_find,claude-haiku-4.5,fresh-20,fresh,True,2,1,web_search,0.01047599999999993,5.8,single-elimination tournament,single-elimination
поиск все источники + page_find,claude-haiku-4.5,fresh-21,fresh,True,5,4,"page_find,web_search",0.029522000000000048,13.1,Gavin Snider,Gavin Snider
поиск все источники + page_find,claude-haiku-4.5,fresh-22,fresh,False,7,6,web_search,0.041304999999999925,185.7,I'm unable to find specific information about an indie anima,Clara and the Below
поиск все источники + page_find,claude-haiku-4.5,fresh-23,fresh,False,3,4,"ru_wiki_search,web_search",0.019997000000000043,31.8,I cannot find information about this arrest. The date Februa,German Galushchenko
поиск все источники + page_find,claude-haiku-4.5,fresh-24,fresh,True,3,2,"page_find,web_search",0.01781300000000008,11.9,A drought is declared across the whole of Wales in July 2026,a drought
поиск все источники + page_find,claude-haiku-4.5,fresh-25,fresh,True,3,2,web_search,0.016767999999999894,10.1,"Pakistan declared an ""open war"" against Afghanistan","""open war"""
поиск все источники + page_find,claude-haiku-4.5,fresh-26,fresh,True,4,3,"page_find,web_search",0.022758000000000056,14.2,Nine people were injured in the leisure boat collision near ,nine
поиск все источники + page_find,claude-haiku-4.5,fresh-125,fresh,True,3,2,"gen_search,page_find",0.01725399999999988,26.1,10-fold (or ten-fold),ten-fold
поиск все источники + page_find,claude-haiku-4.5,fresh-126,fresh,True,4,3,gen_search,0.0227529999999998,27.8,Rohith Krishna,Rohith Krishna
поиск все источники + page_find,claude-haiku-4.5,fresh-127,fresh,False,8,7,gen_search,0.05439100000000008,52.2,<Я не могу найти эту информацию>,five
поиск все источники + page_find,claude-haiku-4.5,fresh-128,fresh,False,8,9,"gen_search,web_search",0.05669600000000008,57.5,<ответ>Я не смог найти конкретное название этой металлогидро,ZETA_1
поиск все источники + page_find,claude-haiku-4.5,fresh-129,fresh,True,8,7,"gen_search,page_find",0.055369,45.6,Oak HC/FT and General Catalyst,Oak HC/FT and General Catalyst
поиск все источники + page_find,claude-haiku-4.5,fresh-130,fresh,True,4,3,"gen_search,page_find",0.023425999999999947,20.4,Proteina-Complexa,Proteina-Complexa
поиск все источники + page_find,claude-haiku-4.5,fresh-131,fresh,True,3,3,"gen_search,page_find,web_search",0.01738100000000009,28.1,1.7 million,1.7 million
поиск все источники + page_find,claude-haiku-4.5,fresh-132,fresh,False,8,7,"gen_search,web_search",0.060309999999999864,47.3,<Я не смог найти эту информацию в доступных источниках>,16%
поиск все источники + page_find,claude-haiku-4.5,fresh-133,fresh,False,8,7,"gen_search,page_find,web_search",0.05513100000000004,171.1,"Based on available search results, DeepSeek released DeepSee",20 January 2025
поиск все источники + page_find,claude-haiku-4.5,fresh-134,fresh,False,5,6,"gen_search,web_search",0.02949500000000005,18.1,"I apologize, but I'm unable to find information about the 20",139
поиск все источники + page_find,claude-haiku-4.5,fresh-135,fresh,True,2,1,ru_wiki_search,0.0115289999999999,5.5,Аделия Петросян,Петросян
поиск все источники + page_find,claude-haiku-4.5,fresh-136,fresh,False,4,3,web_search,0.0226090000000001,13.0,"I apologize, but I'm unable to find specific information abo",Saint Petersburg State University
поиск все источники + page_find,claude-haiku-4.5,fresh-137,fresh,False,2,1,web_search,0.010777000000000037,8.5,GPT-5 has not been launched by OpenAI yet.,"August 7, 2025"
поиск все источники + page_find,claude-haiku-4.5,fresh-138,fresh,False,2,1,web_search,0.010774999999999979,127.5,Charles H. Bennett and Gilles Brassard,"Charles H. Bennett, Gilles Brassard"
поиск все источники + page_find,claude-haiku-4.5,fresh-139,fresh,False,4,3,web_search,0.02190000000000003,12.7,I'm unable to find specific information about a DeepSeek mat,DeepSeek-Prover-V2-671B
поиск все источники + page_find,claude-haiku-4.5,fresh-140,fresh,False,8,7,web_search,0.06315599999999999,32.8,<ответ>Demon Slayer: Kimetsu no Yaiba – The Movie: Mugen Tra,"Crouching Tiger, Hidden Dragon"
поиск все источники + page_find,claude-haiku-4.5,fresh-141,fresh,False,4,3,web_search,0.02472799999999986,13.7,"Based on my search results, I cannot find the specific U.S. ",$70 million
поиск все источники + page_find,claude-haiku-4.5,fresh-142,fresh,True,4,3,"page_find,web_search",0.023321000000000147,11.6,My Hero Academia (Season 8),My Hero Academia
поиск все источники + page_find,claude-haiku-4.5,fresh-143,fresh,True,3,2,"page_find,web_search",0.01675699999999991,7.6,Chainsaw Man – The Movie: Reze Arc earned US$18 million in i,$18 million
поиск все источники + page_find,claude-haiku-4.5,fresh-144,fresh,True,2,1,web_search,0.010537999999999936,5.2,72,72
поиск все источники + page_find,claude-haiku-4.5,fresh-145,fresh,True,3,2,"page_find,web_search",0.016164000000000067,145.5,"August 20, 2025","August 20, 2025"
поиск все источники + page_find,claude-haiku-4.5,fresh-146,fresh,True,2,1,web_search,0.010639000000000065,6.5,"March 10, 2026","March 10, 2026"
поиск все источники + page_find,claude-haiku-4.5,fresh-147,fresh,True,3,2,web_search,0.01645999999999992,128.7,Studio Ghibli,Studio Ghibli
поиск все источники + page_find,claude-haiku-4.5,fresh-148,fresh,True,2,1,web_search,0.010197000000000012,5.4,Milano Ice Skating Arena,Milano Ice Skating Arena
поиск все источники + page_find,claude-haiku-4.5,fresh-149,fresh,False,8,7,espn_search,0.0613309999999998,30.9,"Я не смог найти информацию на ESPN о том, что Alyса Liu вышл",two
поиск все источники + page_find,claude-haiku-4.5,fresh-150,fresh,True,7,6,web_search,0.044188000000000116,27.2,Nagoya,Nagoya
поиск все источники + page_find,claude-haiku-4.5,fresh-151,fresh,False,8,7,"page_find,web_search",0.053586000000000134,59.4,Точный общий балл Каори Сакамото на чемпионате мира 2026 в П,238.28
поиск все источники + page_find,claude-haiku-4.5,fresh-152,fresh,False,8,7,"page_find,web_search",0.05605800000000016,39.2,I cannot determine which Japanese teammate finished second b,Mone Chiba
поиск все источники + page_find,claude-haiku-4.5,fresh-153,fresh,True,3,4,"page_find,ru_wiki_search,web_search",0.02194099999999999,74.8,четверной тулуп,тулуп
поиск все источники + page_find,claude-haiku-4.5,fresh-154,fresh,False,8,7,"page_find,web_search",0.061045000000000016,275.5,<Unable to determine - the specific free skate score for Aly,146.70
